delivery,latitude,longitude,outdoor sitting,alcohol,payment types,parking lot,business id,name,state,take out,stars,category,,,,,,,,,
TRUE,35.0226294,-80.8472303,FALSE,full_bar,,TRUE,1753,P.J. O'Reilly's,NC,TRUE,3,['Nightlife', 'Irish', 'Irish Pub', 'Bars', 'Restaurants'],,,,,
FALSE,35.34771064,-80.85858412,FALSE,full_bar,,TRUE,1961,Edomae Restaurant,NC,TRUE,3,['Sushi Bars', 'Japanese', 'Restaurants'],,,,,,,
FALSE,35.2284099,-80.8426239,,none,,FALSE,1827,Bojangles',NC,,3.5,['Fast Food', 'Southern', 'Restaurants'],,,,,,,
FALSE,35.225906,-80.846624,TRUE,none,,FALSE,1981,Metropolitan Cafe & Catering,NC,TRUE,3.5,['Restaurants', 'Turkish'],,,,,,,,
FALSE,35.02271828,-80.84585667,TRUE,beer_and_wine,,TRUE,1899,Mexquite Mexican Eatery,NC,TRUE,4,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.215447,-80.782672,FALSE,beer_and_wine,,TRUE,2000,House of Pizza,NC,TRUE,3.5,['Greek', 'Italian', 'Pizza', 'Restaurants'],,,,,,
FALSE,35.147503,-80.833282,TRUE,none,,TRUE,1859,Moe's Southwest Grill,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.225378,-80.841961,TRUE,full_bar,,TRUE,1926,Enso Asian Bistro & Sushi Bar,NC,TRUE,3,['Bars', 'Sushi Bars', 'Asian Fusion', 'Nightlife', 'Lounges', 'Restaurants'],,,,
FALSE,35.151948,-80.875298,FALSE,,,FALSE,1890,Fonda Mexicana El Paraiso,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.1531728,-80.8761455,FALSE,none,,TRUE,2033,New York Pizza,NC,TRUE,4,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.05277023,-80.84741245,TRUE,full_bar,,TRUE,1970,Bad Daddy's Burger Bar - Ballantyne,NC,TRUE,4,['Burgers', 'Restaurants'],,,,,,,,
FALSE,35.3747002,-80.725971,FALSE,full_bar,,TRUE,1913,Yama Sushi & Grill,NC,TRUE,3.5,['Sushi Bars', 'Japanese', 'Restaurants'],,,,,,,
,35.2452357,-80.8093442,,,,,1811,Coffee Cup,NC,,4.5,['Soul Food', 'Restaurants'],,,,,,,,
FALSE,35.093283,-80.867821,FALSE,none,,TRUE,1793,Park Place Restaurant,NC,TRUE,3.5,['Diners', 'Restaurants'],,,,,,,,
FALSE,35.1536538,-80.8397897,TRUE,beer_and_wine,,FALSE,1762,Dolcetto Wine Room,NC,FALSE,4,['Bars', 'Food', 'Beer, Wine & Spirits', 'Mediterranean', 'Wine Bars', 'Nightlife', 'Restaurants'],,
FALSE,35.137835,-80.9317726,TRUE,full_bar,,FALSE,1838,Salsa's Cantina & Grille,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.196491,-80.826048,TRUE,none,,TRUE,1944,Mueller's Neighborhood Grill,NC,TRUE,4,['Sandwiches', 'Restaurants'],,,,,,,,
FALSE,35.1685609,-80.874931,FALSE,beer_and_wine,,TRUE,1844,Las Palmas Columbian & Cuban Cuisine,NC,TRUE,3,['Arabian', 'Cuban', 'Latin American', 'Colombian', 'Restaurants'],,,,,
FALSE,35.2270964,-80.8438287,TRUE,full_bar,,FALSE,1677,Room 112,NC,TRUE,4,['Asian Fusion', 'Sushi Bars', 'Restaurants'],,,,,,,
FALSE,35.279503,-80.767024,FALSE,full_bar,,FALSE,1840,El Taco Veloz,NC,TRUE,4.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.22657825,-80.94215506,FALSE,none,,FALSE,2034,Salsarita's Express,NC,TRUE,3,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.15243718,-80.83951794,FALSE,full_bar,,FALSE,1927,Terrace Café,NC,TRUE,4,['Irish', 'Southern', 'French', 'Restaurants'],,,,,,
FALSE,35.349051,-80.854143,TRUE,full_bar,,TRUE,1870,P.F. Chang's,NC,TRUE,3.5,['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants'],,,,,,
FALSE,35.21540179,-80.85540533,TRUE,none,,FALSE,1923,Bite Your Tongue,NC,TRUE,4,['Cajun/Creole', 'Restaurants'],,,,,,,,
FALSE,35.103752,-80.984731,TRUE,none,,FALSE,1869,Chick-fil-A,NC,TRUE,3,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.2127399,-80.835919,TRUE,full_bar,,FALSE,1947,Vivace,NC,TRUE,4,['Tapas/Small Plates', 'Restaurants', 'Italian'],,,,,,,
,35.2205664,-80.8148317,TRUE,full_bar,,TRUE,1868,Cafe Central,NC,TRUE,3,['Burgers', 'Bars', 'Restaurants', 'Sports Bars', 'Nightlife'],,,,,
,35.091347,-80.845919,,full_bar,,,1952,Hickory Tavern,NC,,3.5,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.0355952,-80.8044731,TRUE,beer_and_wine,,TRUE,1775,Newk's Express Cafe,NC,TRUE,3.5,['Soup', 'Pizza', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.384064,-80.784813,TRUE,full_bar,,TRUE,2054,Eastfield Bar and Grill,NC,TRUE,3.5,['American (Traditional)', 'Restaurants'],,,,,,,,
,35.384346,-80.786208,,,,,1756,Pane e Vino,NC,,1.5,['Restaurants', 'Italian'],,,,,,,,
FALSE,35.1281898,-80.7022409,TRUE,none,,FALSE,1827,Jimmy John's,NC,TRUE,3,['Sandwiches', 'Restaurants'],,,,,,,,
FALSE,35.0818452,-80.6924486,TRUE,none,,TRUE,1821,Rock Store Bar-B-Q,NC,TRUE,4,['Barbeque', 'Restaurants'],,,,,,,,
FALSE,35.2898121,-80.7984178,FALSE,none,,FALSE,2029,China Inn,NC,TRUE,3,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.088498,-80.860703,FALSE,none,,TRUE,2069,Pier 51,NC,TRUE,3,['Seafood', 'Restaurants'],,,,,,,,
FALSE,35.04200503,-80.86243272,FALSE,beer_and_wine,,TRUE,1829,Bamboo 7 Asian Cuisine,NC,TRUE,4,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.2262293,-80.8414542,FALSE,full_bar,,FALSE,1983,BLT Steak,NC,FALSE,3.5,['Bars', 'Steakhouses', 'Nightlife', 'Restaurants'],,,,,,
FALSE,35.211532,-80.858501,TRUE,full_bar,,TRUE,1909,The Liberty,NC,TRUE,3.5,['Burgers', 'Gastropubs', 'Restaurants'],,,,,,,
,35.138697,-80.932648,TRUE,none,,FALSE,1820,McHealthy,NC,TRUE,2.5,['Food', 'Juice Bars & Smoothies', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.212913,-80.834647,TRUE,beer_and_wine,,FALSE,1925,Zoës Kitchen,NC,TRUE,3.5,['Southern', 'Greek', 'Mediterranean', 'Restaurants'],,,,,,
FALSE,35.1977144,-80.8519074,TRUE,full_bar,,TRUE,1815,Fran's Filling Station,NC,TRUE,3.5,['American (Traditional)', 'American (New)', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.3737844,-80.7848989,FALSE,beer_and_wine,,FALSE,1782,Hunan Park,NC,TRUE,4,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.20661,-80.860136,TRUE,none,,TRUE,1902,Cluck 'N Cup,NC,TRUE,4,['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants'],,,,,,
TRUE,35.3379409,-80.8240176,FALSE,none,,TRUE,1836,Bobbee O's BBQ,NC,TRUE,4,['Barbeque', 'Restaurants'],,,,,,,,
FALSE,35.12361288,-80.65206841,FALSE,beer_and_wine,,TRUE,1827,Mama's Pizza & Pasta,NC,TRUE,4,['Italian', 'Pizza', 'Restaurants'],,,,,,,
,35.209084,-80.857952,TRUE,beer_and_wine,,FALSE,1736,Luigi's Pizza,NC,TRUE,3.5,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.3751097,-80.7258104,FALSE,none,,FALSE,1898,Mayflower Seafood Restaurant,NC,TRUE,3,['Seafood', 'Restaurants'],,,,,,,,
FALSE,35.2966952,-80.7378127,FALSE,beer_and_wine,,TRUE,1816,My Bento Asian Diner,NC,TRUE,3,['Asian Fusion', 'Taiwanese', 'Sushi Bars', 'Restaurants'],,,,,,
FALSE,35.3741397,-80.7230903,TRUE,none,,TRUE,1901,Jimmy John's,NC,TRUE,3,['Food', 'Food Delivery Services', 'Delis', 'Sandwiches', 'Restaurants'],,,,,
FALSE,35.172285,-80.660703,TRUE,none,,TRUE,1979,Mint Hill Rock Store BBQ,NC,TRUE,3,['Barbeque', 'Restaurants'],,,,,,,,
FALSE,35.201677,-80.7619609,FALSE,none,,FALSE,1886,Cocina Latina,NC,TRUE,4.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.029324,-80.850153,FALSE,beer_and_wine,,FALSE,1988,Amazing Wok,NC,TRUE,3,['Thai', 'Chinese', 'Restaurants'],,,,,,,
FALSE,35.094002,-80.867142,FALSE,beer_and_wine,,TRUE,1805,Genaro's Rotisserie & Grill,NC,TRUE,4,['Peruvian', 'Latin American', 'Restaurants'],,,,,,,
FALSE,35.384346,-80.786208,TRUE,full_bar,,TRUE,1884,Loco Lime Mexican Grill,NC,TRUE,3,['Mexican', 'Tex-Mex', 'Restaurants'],,,,,,,
FALSE,35.3111419,-80.715978,FALSE,,,FALSE,1846,Chopsticks,NC,TRUE,2.5,['Chinese', 'Restaurants'],,,,,,,,
,35.0531218,-80.84715,FALSE,none,,FALSE,1858,Pizza Hut,NC,TRUE,2,['Chicken Wings', 'Restaurants', 'Pizza', 'Italian'],,,,,,
FALSE,35.1637739,-80.884646,FALSE,none,,FALSE,1819,Subway,NC,TRUE,1.5,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
FALSE,35.256602,-80.795903,TRUE,beer_and_wine,,FALSE,1632,Zoewee's,NC,TRUE,4.5,['Restaurants', 'African'],,,,,,,,
FALSE,35.3497047,-80.8564303,TRUE,none,,,1839,Chick-fil-A,NC,TRUE,4,['Fast Food', 'Restaurants'],,,,,,,,
,35.3220566,-80.6501429,FALSE,,,,1894,Fushing Chinese Restaurant,NC,TRUE,4.5,['Chinese', 'Restaurants'],,,,,,,,
,35.188534,-80.690679,,none,,,1728,Bojangles' Famous Chicken 'n Biscuits,NC,TRUE,3,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.1367749,-80.9046435,TRUE,none,,FALSE,1803,Sonic Drive In,NC,TRUE,2.5,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.3346189,-80.8122158,TRUE,none,,TRUE,1720,Davinci's Pizza,NC,TRUE,4,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.125895,-80.706219,FALSE,full_bar,,TRUE,2000,Texas Roadhouse,NC,TRUE,3,['American (Traditional)', 'Steakhouses', 'Barbeque', 'Restaurants'],,,,,,
FALSE,35.034166,-80.804615,TRUE,full_bar,,FALSE,2069,Salsarita's Fresh Cantina,NC,TRUE,4,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.1363573,-80.9367214,FALSE,beer_and_wine,,FALSE,2046,Fortune Cookie II,NC,TRUE,3.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.297087,-80.755382,FALSE,none,,TRUE,1922,Zizis Vegan Take-Out,NC,TRUE,4,['Vegan', 'Restaurants'],,,,,,,,
FALSE,35.21051,-80.690262,TRUE,none,,FALSE,1934,Quiznos,NC,TRUE,1,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
FALSE,35.303073,-80.986707,,,,FALSE,1910,Fox's Pizza Den Charlotte,NC,TRUE,2.5,['Pizza', 'Sandwiches', 'Restaurants'],,,,,,,
,35.227423,-80.843319,,,,,1996,The Sandwich Club,NC,TRUE,3,['Sandwiches', 'Restaurants'],,,,,,,,
FALSE,35.235809,-80.7345069,FALSE,none,,FALSE,1746,Parkway House Family Restaurant,NC,TRUE,3,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.1756416,-80.7997908,FALSE,beer_and_wine,,TRUE,1783,Wolfman Pizza,NC,TRUE,3.5,['Food', 'Desserts', 'Pizza', 'Restaurants'],,,,,,
,35.14009,-80.934691,FALSE,none,,FALSE,1986,Subway,NC,TRUE,3,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
FALSE,35.226995,-80.844191,FALSE,none,,FALSE,2102,The Boardroom Restaurant,NC,TRUE,4,['American (Traditional)', 'Southern', 'Restaurants'],,,,,,,
FALSE,35.1254834,-80.6548497,FALSE,none,,TRUE,1933,China Cafe,NC,TRUE,4.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.3508939,-80.841644,FALSE,none,,FALSE,1830,Subway,NC,TRUE,1,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
FALSE,35.0537776,-80.8467812,FALSE,none,,TRUE,1944,Chef Kwo,NC,TRUE,3.5,['Chinese', 'Restaurants'],,,,,,,,
,35.0396627,-80.7940741,,none,,FALSE,1895,Quiznos,NC,TRUE,3.5,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
,35.1069699,-80.806871,,none,,,1835,Papa John's Pizza,NC,TRUE,5,['Pizza', 'Restaurants'],,,,,,,,
,35.0982218,-80.7784355,TRUE,none,,TRUE,1999,Five Guys Burgers and Fries,NC,TRUE,3,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.3568505,-80.86880474,FALSE,none,,FALSE,1855,Mandarin Chinese Restaurant,NC,TRUE,4,['Chinese', 'Restaurants'],,,,,,,,
,35.353006,-80.688579,FALSE,,,FALSE,1937,The Speedway Club,NC,,3,['Steakhouses', 'Restaurants'],,,,,,,,
FALSE,35.1981355,-80.8680649,TRUE,none,,TRUE,2005,Chick-fil-A South End,NC,TRUE,4,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.104564,-80.98864,TRUE,none,,TRUE,1939,Five Guys Burgers and Fries,NC,TRUE,4,['Burgers', 'Fast Food', 'American (New)', 'Restaurants'],,,,,,
,35.0558229,-80.853652,,,,,1935,Salsarita's Ballantyne,NC,,4,['Mexican', 'Restaurants'],,,,,,,,
,35.116789,-80.719317,,,,,1901,Subway,NC,TRUE,2.5,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
,35.3402049,-80.7650536,TRUE,,,,2092,Firehouse Subs,NC,TRUE,3.5,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.0979,-80.783417,FALSE,none,,FALSE,1906,McDonalds,NC,TRUE,2,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
,35.117724,-80.6963335,FALSE,,,,1897,Pizza Hut,NC,TRUE,3,['Chicken Wings', 'Restaurants', 'Pizza', 'Italian'],,,,,,
FALSE,35.1192169,-80.9576388,FALSE,none,,TRUE,1820,Cici's Pizza,NC,TRUE,2.5,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.312144,-80.745093,FALSE,beer_and_wine,,TRUE,1885,China Palace,NC,TRUE,4,['Chinese', 'Restaurants'],,,,,,,,
TRUE,35.258183,-80.778924,FALSE,beer_and_wine,,TRUE,1990,Las Lupitas,NC,TRUE,5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.3712246,-80.7169929,FALSE,full_bar,,FALSE,2020,Applebee's,NC,TRUE,2,['Steakhouses', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants'],,,,,
FALSE,35.322517,-80.945009,TRUE,full_bar,,FALSE,1997,Los Arcos Mexican Restaurant,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
,35.103639,-80.985598,,none,,,1933,McDonald's,NC,TRUE,2.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.104249,-80.879859,TRUE,full_bar,,FALSE,2051,Hooters,NC,TRUE,3,['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants'],,,,
FALSE,35.1408917,-80.7330153,FALSE,none,,TRUE,1927,Steak 'n Shake,NC,TRUE,3,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.148102,-80.92483,FALSE,none,,FALSE,1903,Pizza Hut,NC,TRUE,2,['Chicken Wings', 'Restaurants', 'Pizza', 'Italian'],,,,,,
FALSE,35.2326781,-80.8460822,FALSE,none,,,1869,McDonald's,NC,TRUE,4.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
TRUE,35.085953,-80.887078,TRUE,none,,TRUE,2043,The Dive N,NC,TRUE,4.5,['Diners', 'Restaurants'],,,,,,,,
FALSE,35.05622,-80.854088,TRUE,beer_and_wine,,TRUE,1553,Tony's Pizza- Ballantyne,NC,TRUE,4,['Restaurants', 'Pizza', 'Italian'],,,,,,,
,35.2560082,-80.874576,FALSE,none,,FALSE,2073,Chicken King,NC,TRUE,4.5,['Burgers', 'Greek', 'Hot Dogs', 'Restaurants'],,,,,,
FALSE,35.1195399,-80.9569509,FALSE,none,,FALSE,1915,The Sub Station II,NC,TRUE,3,['Sandwiches', 'Restaurants'],,,,,,,,
FALSE,35.373193,-80.7249889,FALSE,none,,FALSE,1749,Burger King,NC,TRUE,2.5,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.163718,-80.876723,FALSE,,,FALSE,2095,Pollo Royal Restaurant,NC,TRUE,3.5,['Latin American', 'Restaurants'],,,,,,,,
FALSE,35.036081,-80.805352,FALSE,full_bar,,FALSE,1663,Chili's Grill & Bar,NC,TRUE,3.5,['American (Traditional)', 'Tex-Mex', 'Restaurants'],,,,,,,
FALSE,35.342416,-80.766969,FALSE,none,,FALSE,1746,Jack in the Box,NC,TRUE,3.5,['Fast Food', 'Restaurants'],,,,,,,,
,35.029324,-80.850153,FALSE,,,,1935,Firehouse Subs,NC,TRUE,3.5,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.225378,-80.841961,TRUE,none,,FALSE,1863,Bruegger's Bagels,NC,TRUE,3,['Food', 'Sandwiches', 'Bagels', 'Breakfast & Brunch', 'Restaurants'],,,,,
,35.349427,-80.851576,FALSE,full_bar,,FALSE,1868,Tgi Friday's,NC,TRUE,3,['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants'],,,,,
FALSE,35.224298,-80.727765,TRUE,none,,,1698,Fast Wok,NC,TRUE,3,['Chinese', 'Restaurants'],,,,,,,,
,35.070495,-80.8445179,,,,,1949,Rullo Di Pasta,NC,TRUE,3,['Restaurants', 'Italian'],,,,,,,,
,35.1521828,-80.9505557,,,,,1844,Quiznos,NC,TRUE,2.5,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
,35.2176174,-80.7929583,,,,,1833,Thien Phu,NC,,3.5,['Vietnamese', 'Restaurants'],,,,,,,,
FALSE,35.095238,-80.779082,TRUE,,,FALSE,1814,Charlotte Cafe,NC,TRUE,2,['Cafes', 'Restaurants'],,,,,,,,
,35.087234,-80.849611,FALSE,none,,,1845,McDonald's,NC,TRUE,2,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
,35.104843,-80.879766,TRUE,,,,1902,Chick Fil A of Carolina Place,NC,TRUE,3.5,['Chicken Wings', 'Restaurants'],,,,,,,,
FALSE,35.0843329,-80.7314054,TRUE,beer_and_wine,,FALSE,1830,One-U Cuisine,NC,TRUE,4.5,['Japanese', 'Restaurants'],,,,,,,,
,35.1722789,-80.6593214,,,,,1649,Wendy's,NC,TRUE,2,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.033806,-80.80457,TRUE,full_bar,,TRUE,2013,18 Asian and Sushi Bar,NC,TRUE,3,['Asian Fusion', 'Sushi Bars', 'Restaurants'],,,,,,,
,35.1466895,-80.8957077,FALSE,none,,TRUE,1899,New England Seafood,NC,TRUE,3.5,['Seafood', 'Restaurants'],,,,,,,,
,35.3481489,-80.8586234,FALSE,none,,TRUE,1921,Five Guys Burgers and Fries,NC,TRUE,4.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
,35.21064,-80.69726,FALSE,,,FALSE,1933,Taco Bell,NC,TRUE,2.5,['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants'],,,,,,
FALSE,35.0869866,-80.8717654,FALSE,beer_and_wine,,TRUE,1946,Sweet Tea's Restaurant & Catering,NC,TRUE,3.5,['American (Traditional)', 'Restaurants'],,,,,,,,
,35.121493,-80.699331,,,,FALSE,1960,Golden Corral,NC,FALSE,3,['Buffets', 'Restaurants'],,,,,,,,
FALSE,35.1927328,-80.8735693,FALSE,full_bar,,TRUE,1783,Casa Grande Restaurant,NC,TRUE,3.5,['Latin American', 'Mexican', 'Restaurants'],,,,,,,
FALSE,35.082696,-80.728537,TRUE,beer_and_wine,,FALSE,1807,Qdoba Mexican Grill #569,NC,TRUE,2.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.116122,-80.958636,FALSE,full_bar,,TRUE,1841,FATZ Cafe,NC,TRUE,3.5,['Bars', 'American (Traditional)', 'American (New)', 'Nightlife', 'Restaurants'],,,,,
,35.0710249,-80.8431479,FALSE,,,,1901,Ruby Tuesday,NC,TRUE,3.5,['American (New)', 'Restaurants'],,,,,,,,
,35.233049,-80.849051,,,,,2049,Subway,NC,,3.5,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
FALSE,35.0294308,-80.8515299,,none,,FALSE,1898,Wendy's,NC,TRUE,2,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
,35.3713178,-80.7183571,FALSE,,,,1753,Firehouse Subs,NC,TRUE,4,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.034643,-80.805795,TRUE,none,,TRUE,1915,Five Guys Burgers and Fries,NC,TRUE,4.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.1651733,-80.8816148,FALSE,,,FALSE,1890,Hillbilly's BBQ & Steaks,NC,TRUE,3,['Barbeque', 'Restaurants'],,,,,,,,
,35.3219984,-80.6602857,FALSE,none,,FALSE,1941,Richie's Nypd,NC,TRUE,3.5,['Pizza', 'Restaurants'],,,,,,,,
,35.371013,-80.784164,,,,,1846,Bojangles,NC,,2.5,['Southern', 'Restaurants'],,,,,,,,
FALSE,35.333976,-80.7988228,FALSE,none,,TRUE,1822,Hungry Howie's,NC,TRUE,3,['Pizza', 'Sandwiches', 'Restaurants'],,,,,,,
FALSE,35.283162,-80.6691759,FALSE,beer_and_wine,,TRUE,1689,Capriccio New York Pizza & Italian Restaurant,NC,TRUE,4.5,['Restaurants', 'Pizza', 'Italian'],,,,,,,
FALSE,35.061055,-80.817366,TRUE,full_bar,,TRUE,1861,Kabob Grill,NC,TRUE,4,['Mediterranean', 'Restaurants'],,,,,,,,
FALSE,35.037305,-80.80552,FALSE,none,,FALSE,1799,McDonald's,NC,TRUE,2,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
,35.203609,-80.801695,,,,,1889,Cafe International,NC,,4,['Cafes', 'Restaurants'],,,,,,,,
FALSE,35.103128,-80.987241,FALSE,,,FALSE,2005,TGI Fridays,NC,TRUE,2.5,['Seafood', 'Sandwiches', 'Restaurants'],,,,,,,
,35.03936,-80.7937,,,,,1885,Switchin' Kitchens,NC,TRUE,5,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.138139,-80.935394,TRUE,beer_and_wine,,TRUE,1948,Moe's Southwest Grill,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
,35.36999289,-80.664095,FALSE,none,,FALSE,1877,Royal Dragon Chinese Food,NC,TRUE,4,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.3347698,-80.7981252,FALSE,,,,1900,Zaxbys,NC,TRUE,2.5,['Food', 'Fast Food', 'Juice Bars & Smoothies', 'Restaurants'],,,,,,
FALSE,35.0266831,-80.8387944,TRUE,none,,TRUE,1939,Bagel Bin & Deli II,NC,TRUE,3.5,['Food', 'Delis', 'Bagels', 'Sandwiches', 'Restaurants'],,,,,
FALSE,35.038603,-80.794068,TRUE,beer_and_wine,,FALSE,1865,Palone's Pizza,NC,TRUE,3.5,['Restaurants', 'Pizza', 'Italian'],,,,,,,
,35.240222,-80.897657,FALSE,,,,1837,Cottage 2,NC,TRUE,2.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.0563792,-80.6583443,TRUE,,,FALSE,1952,La Strada Pizza & Pasta,NC,TRUE,3.5,['Pizza', 'Restaurants'],,,,,,,,
,35.08302,-80.728738,,,,,1983,Five Guys,NC,,4,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.147611,-80.92533,FALSE,none,,FALSE,1938,Bojangles Restaurant,NC,TRUE,3,['Chicken Wings', 'Restaurants'],,,,,,,,
,35.145606,-80.9365659,FALSE,none,,FALSE,1848,Aloha Hawaiian Bbq and Grill,NC,TRUE,3.5,['Hawaiian', 'Restaurants'],,,,,,,,
FALSE,35.287171,-80.728185,FALSE,none,,TRUE,1837,Harbor Inn,NC,TRUE,4,['Seafood', 'Restaurants'],,,,,,,,
,35.228,-80.8416729,TRUE,full_bar,,FALSE,2050,Town Tavern,NC,,2.5,['Seafood', 'Bars', 'Nightlife', 'Restaurants'],,,,,,
FALSE,35.106407,-80.8077349,TRUE,full_bar,,TRUE,1869,The Lodge,NC,TRUE,4,['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants'],,,,,,
FALSE,35.2031546,-80.7432498,FALSE,none,,FALSE,1688,Dim Sum China Express,NC,TRUE,2.5,['Dim Sum', 'Chinese', 'Restaurants'],,,,,,,
FALSE,35.272199,-80.811809,FALSE,none,,TRUE,1825,Floyd's III,NC,TRUE,4,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.334993,-80.8129717,TRUE,none,,FALSE,1995,Lenny's Sub Shop,NC,TRUE,4,['Sandwiches', 'Restaurants'],,,,,,,,
,35.236271,-80.878586,,,,,1954,Nicky's Kitchen,NC,,4.5,['Breakfast & Brunch', 'Restaurants'],,,,,,,,
,35.2410107,-80.7969318,FALSE,none,,,1795,Domino's Pizza,NC,TRUE,2.5,['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants'],,,,,,
,35.366481,-80.711599,FALSE,,,,1942,Ruby Tuesday Restaurants,NC,TRUE,3.5,['Bars', 'American (New)', 'Nightlife', 'Restaurants'],,,,,,
,35.1618249,-80.7377261,FALSE,full_bar,,FALSE,2112,Ruby Tuesday Restaurant,NC,TRUE,2.5,['Burgers', 'Restaurants'],,,,,,,,
FALSE,35.323556,-80.946717,FALSE,none,,FALSE,1990,Bojangles' Famous Chicken,NC,TRUE,4,['Chicken Wings', 'Restaurants'],,,,,,,,
FALSE,35.1017409,-80.991725,FALSE,beer_and_wine,,TRUE,1882,Luigi's Pizza- Steelecroft Commons,NC,TRUE,4,['Restaurants', 'Pizza', 'Italian'],,,,,,,
FALSE,35.3747002,-80.725971,FALSE,beer_and_wine,,TRUE,1922,Spice 9 Indian Cuisine,NC,TRUE,3.5,['Indian', 'Restaurants'],,,,,,,,
,35.1518783,-80.8761589,,,,,1958,Comalapa Family Restaurant,NC,,4,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.352656,-80.851334,FALSE,none,,,2020,Chick-fil-A,NC,FALSE,4,['Chicken Wings', 'Restaurants'],,,,,,,,
FALSE,35.319942,-80.668735,FALSE,none,,,2116,Pizza Hut,NC,TRUE,4,['Chicken Wings', 'Restaurants', 'Pizza', 'Italian'],,,,,,
FALSE,35.176222,-80.802375,TRUE,full_bar,,FALSE,1790,Salsarita's Fresh Cantina,NC,TRUE,4,['Mexican', 'Restaurants'],,,,,,,,
